"class","fieldtypes","rid","type","version","administrativearealevel1","administrativearealevel2","country","formattedaddress","in_drive_from","in_drive_to","in_has_address","latitude","locality","longitude","place_id","postalcode","route","slug","streetnumber"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#21:621","d","2","Auvergne-Rhône-Alpes","Rhône","FR","84 Rue André Sabatier, 69520 Grigny, France","[]","null","[""#76:741""]","45.61025670000001","Grigny","4.7770844","ChIJ-3EH_Yvm9EcRBeM8KtEqgTE","69520","Rue André Sabatier","84-rue-andre-sabatier-69520-grigny-france","84"
"Address","in_drive_to=g,latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:622","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Place du Bassin, 69700 Givors, France","[]","[]","[""#75:771""]","45.5903875","Givors","4.7747892","EiVQbGFjZSBkdSBCYXNzaW4sIDY5NzAwIEdpdm9ycywgRnJhbmNlIi4qLAoUChIJDw4VRbnm9EcRe69oUgTxqJ4SFAoSCW1YMWMC5PRHEfAju-QqqwgE","69700","Place du Bassin","place-du-bassin-69700-givors-france","null"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:623","d","2","Auvergne-Rhône-Alpes","Rhône","FR","880 Avenue Jean Colomb, 69280 Marcy-l'Étoile, France","[""#92:739""]","null","[""#75:284""]","45.7821764","Marcy-l'Étoile","4.7069461","ChIJb2_CymPt9EcRbcN7OW70seE","69280","Avenue Jean Colomb","880-avenue-jean-colomb-69280-marcy-letoile-france","880"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:624","d","2","Auvergne-Rhône-Alpes","Rhône","FR","7 Avenue des Sources, 69009 Lyon, France","null","[""#96:728"",""#94:732"",""#96:1095"",""#95:734"",""#97:1098"",""#96:11"",""#96:740"",""#94:18"",""#94:19"",""#94:1106"",""#94:1107"",""#95:745"",""#96:22"",""#97:385"",""#97:1111"",""#94:388"",""#95:388"",""#94:1115"",""#97:753"",""#96:1118"",""#96:32"",""#97:35"",""#97:396"",""#97:397"",""#94:398"",""#96:401"",""#96:403""]","null","45.7891431","Lyon","4.786944999999999","ChIJrcNXEaHs9EcRjFrQtUCZmBg","69009","Avenue des Sources","7-avenue-des-sources-69009-lyon-france","7"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:625","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 Rue du Dr Charles-Gabriel Pravaz, 69110 Sainte-Foy-lès-Lyon, France","null","[""#97:1288""]","null","45.73220300000001","Sainte-Foy-lès-Lyon","4.785859900000001","ChIJR5BbsP7r9EcRc_m2PzzDG4Y","69110","Rue du Dr Charles-Gabriel Pravaz","8-rue-du-dr-charles-gabriel-pravaz-69110-sainte-foy-les-lyon-france","8"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:626","d","2","Auvergne-Rhône-Alpes","Rhône","FR","88 Impasse du Grand Champ, 69290 Craponne, France","[""#93:737""]","null","[""#77:283""]","45.7463435","Craponne","4.720408","ChIJj9Low8Ht9EcRmjQm5yrFiLw","69290","Impasse du Grand Champ","88-impasse-du-grand-champ-69290-craponne-france","88"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:627","d","2","Auvergne-Rhône-Alpes","Rhône","FR","33 Avenue du 11 Novembre, 69110 Sainte-Foy-lès-Lyon, France","[]","null","[""#77:775"",""#75:540""]","45.7364328","Sainte-Foy-lès-Lyon","4.7961015","ChIJA1Avm-Xr9EcR929NHMLQDhI","69110","Avenue du 11 Novembre","33-avenue-du-11-novembre-69110-sainte-foy-les-lyon-france","33"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:628","d","2","Auvergne-Rhône-Alpes","Rhône","FR","10B Avenue Edouard Millaud, 69290 Craponne, France","null","[""#95:738"",""#96:1199""]","null","45.7477834","Craponne","4.7440448","ChIJy_3snjXs9EcRAeiMI5ZxY2o","69290","Avenue Edouard Millaud","10b-avenue-edouard-millaud-69290-craponne-france","10B"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:629","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Rue Lafayette, 69600 Oullins, France","null","[""#94:17""]","null","45.71822340000001","Oullins","4.8017871","EiRSdWUgTGFmYXlldHRlLCA2OTYwMCBPdWxsaW5zLCBGcmFuY2UiLiosChQKEgkFDt4JaOn0RxFT6csxezgt-hIUChIJCY76lGnp9EcRUCC75CqrCAQ","69600","Rue Lafayette","rue-lafayette-69600-oullins-france","null"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:630","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Place Kellermann, 69600 Oullins, France","[""#90:748""]","null","[""#74:237""]","45.71663559999999","Oullins","4.8196506","ChIJZTUJj3fp9EcRD-gsU5TvxSc","69600","Place Kellermann","2-place-kellermann-69600-oullins-france","2"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:631","d","2","Auvergne-Rhône-Alpes","Rhône","FR","22 Avenue du Chater, 69340 Francheville, France","null","[""#96:829""]","null","45.746668","Francheville","4.770502","ChIJLwMp3xLs9EcRicPhFxgL8VU","69340","Avenue du Chater","22-avenue-du-chater-69340-francheville-france","22"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:632","d","2","Auvergne-Rhône-Alpes","Ain","FR","Avenue Félix Mangini, 01110 Hauteville-Lompnes, France","null","[""#94:1110""]","null","45.974214","Hauteville-Lompnes","5.61464","EjdBdmVudWUgRsOpbGl4IE1hbmdpbmksIDAxMTEwIEhhdXRldmlsbGUtTG9tcG5lcywgRnJhbmNlIi4qLAoUChIJu8H6AGdni0cRxJR_IVQmK2wSFAoSCYcgxO-hXYtHESAOwuQqqwgE","01110","Avenue Félix Mangini","avenue-felix-mangini-01110-hauteville-lompnes-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:633","d","2","Auvergne-Rhône-Alpes","Rhône","FR","28 Rue de la Trefilerie, 69190 Saint-Fons, France","[""#93:753""]","null","[""#74:778""]","45.7117266","Saint-Fons","4.857252900000001","ChIJH3acE-Tp9EcRm3clcRLQeo8","69190","Rue de la Trefilerie","28-rue-de-la-trefilerie-69190-saint-fons-france","28"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:634","d","2","Auvergne-Rhône-Alpes","Rhône","FR","103 Rue de la Rocaille, 69310 Pierre-Bénite, France","[""#93:1128""]","null","[]","45.6997292","Pierre-Bénite","4.8305144","ChIJUUcX3rrp9EcR0qf-wPHDLXY","69310","Rue de la Rocaille","103-rue-de-la-rocaille-69310-pierre-benite-france","103"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:635","d","2","Auvergne-Rhône-Alpes","Rhône","FR","42 Rue des Gasses, 69450 Saint-Cyr-au-Mont-d'Or, France","[""#92:757""]","null","[""#74:50""]","45.822746","Saint-Cyr-au-Mont-d'Or","4.8109343","ChIJWdsKPJaU9EcRoMuEGH7XwsM","69450","Rue des Gasses","42-rue-des-gasses-69450-saint-cyr-au-mont-dor-france","42"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:636","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue Jean Macé, 69600 Oullins, France","[""#91:395"",""#91:565"",""#92:331""]","null","[""#77:780"",""#77:140""]","45.7145164","Oullins","4.8141963","ChIJY2jAG3Hp9EcRXoKWvJCFMdw","69600","Rue Jean Macé","2-rue-jean-mace-69600-oullins-france","2"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:637","d","2","Auvergne-Rhône-Alpes","Rhône","FR","239 Rue Général de Gaulle, 69530 Brignais, France","null","[""#96:31""]","null","45.6638078","Brignais","4.752829999999999","ChIJTdQNOUPv9EcRsW0cNIIAnnk","69530","Rue Général de Gaulle","239-rue-general-de-gaulle-69530-brignais-france","239"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:638","d","2","Auvergne-Rhône-Alpes","Rhône","FR","16 Chemin du Vincent, 69510 Messimy, France","[""#92:397""]","null","[""#76:292""]","45.7004893","Messimy","4.676774","ChIJQ5w4887x9EcR_y2Hr2BuIQM","69510","Chemin du Vincent","16-chemin-du-vincent-69510-messimy-france","16"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:639","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 Allée du Petit Bois, 69290 Saint-Genis-les-Ollières, France","[""#92:1120""]","null","[""#77:533""]","45.75545899999999","Saint-Genis-les-Ollières","4.7376706","ChIJ-R1T2rPt9EcRYOG_tgrJV8U","69290","Allée du Petit Bois","8-allee-du-petit-bois-69290-saint-genis-les-ollieres-france","8"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:640","d","2","Auvergne-Rhône-Alpes","Rhône","FR","28 Montée de la Garde, 69340 Francheville, France","[""#93:1121""]","null","[""#77:782""]","45.7385379","Francheville","4.7666016","ChIJy3L3qxDs9EcR7GeTxf2zTUY","69340","Montée de la Garde","28-montee-de-la-garde-69340-francheville-france","28"
"Address","in_drive_to=g,in_drive_from=g,latitude=d,longitude=d","#21:641","d","2","Auvergne-Rhône-Alpes","Rhône","FR","15 Avenue Roger Salengro, 69100 Villeurbanne, France","[""#92:764""]","[""#95:1005""]","null","45.775041","Villeurbanne","4.869121","ChIJyRlObSHA9EcROKl7v-WX90o","69100","Avenue Roger Salengro","15-avenue-roger-salengro-69100-villeurbanne-france","15"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:642","d","2","Auvergne-Rhône-Alpes","Rhône","FR","58 Rue Sainte-Anne de Baraban, 69003 Lyon, France","null","[""#95:1124""]","null","45.7578365","Lyon","4.8752795","ChIJL0FTItTB9EcRi0iDputBupU","69003","Rue Sainte-Anne de Baraban","58-rue-sainte-anne-de-baraban-69003-lyon-france","58"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:643","d","2","Auvergne-Rhône-Alpes","Rhône","FR","6 Rue Nicolas Joseph Rolland, 69700 Échalas, France","null","[""#97:399""]","null","45.555509","Échalas","4.711598999999999","ChIJ6xYMLKfj9EcRip_DhElSqn4","69700","Rue Nicolas Joseph Rolland","6-rue-nicolas-joseph-rolland-69700-echalas-france","6"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:644","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue des Girondins, 69007 Lyon, France","[""#90:1127""]","null","[""#76:786""]","45.739246","Lyon","4.8265059","ChIJraZ2PzPq9EcRvDA6Qlfw2GM","69007","Rue des Girondins","4-rue-des-girondins-69007-lyon-france","4"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#21:645","d","2","Auvergne-Rhône-Alpes","Rhône","FR","45 Route de la Bruyère, 69510 Messimy, France","[""#90:1128"",""#91:53"",""#91:958""]","null","[""#76:297""]","45.70593770000001","Messimy","4.6618651","ChIJlWXxjLrx9EcRxbdRTNy3aHs","69510","Route de la Bruyère","45-route-de-la-bruyere-69510-messimy-france","45"
"Address","in_drive_to=g,in_drive_from=g,latitude=d,longitude=d","#21:646","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue de l'Artisanat, 69290 Grézieu-la-Varenne, France","[""#91:65""]","[""#97:270"",""#96:291""]","null","45.7476557","Grézieu-la-Varenne","4.6916832","ChIJxw6laQzy9EcRIlP0OUboWQ4","69290","Rue de l'Artisanat","2-rue-de-lartisanat-69290-grezieu-la-varenne-france","2"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:647","d","2","Auvergne-Rhône-Alpes","Rhône","FR","13 Allée du Parc, 69290 Grézieu-la-Varenne, France","[""#92:774"",""#92:1068""]","null","[""#75:719""]","45.7488381","Grézieu-la-Varenne","4.6887042","ChIJ_aa4dg3y9EcRZcj0CV0-Nto","69290","Allée du Parc","13-allee-du-parc-69290-grezieu-la-varenne-france","13"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:648","d","1","Occitanie","Haute-Garonne","FR","11 Avenue du 8 Mai 1945, 31470 Sainte-Foy-de-Peyrolières, France","[]","null","[]","43.493103","Sainte-Foy-de-Peyrolières","1.146","ChIJI2HERxdKqRIR9pRi2gOTAdU","31470","Avenue du 8 Mai 1945","11-avenue-du-8-mai-1945-31470-sainte-foy-de-peyrolieres-france","11"
"Address","latitude=d,longitude=d,in_drive_from=g","#21:649","d","2","Auvergne-Rhône-Alpes","Rhône","FR","66 Chemin de Chantegrillet, 69110 Sainte-Foy-lès-Lyon, France","[""#92:49""]","null","null","45.7451904","Sainte-Foy-lès-Lyon","4.7896396","ChIJIY9qb_Pr9EcRNuFLrMEldjk","69110","Chemin de Chantegrillet","66-chemin-de-chantegrillet-69110-sainte-foy-les-lyon-france","66"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:650","d","2","Auvergne-Rhône-Alpes","Rhône","FR","41 La Vieille Route, 69630 Chaponost, France","[""#90:415""]","null","[""#76:300""]","45.720203","Chaponost","4.770230199999999","ChIJrb3FwK_u9EcRVC7UfCoic8w","69630","La Vieille Route","41-la-vieille-route-69630-chaponost-france","41"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#21:651","d","2","Auvergne-Rhône-Alpes","Rhône","FR","14 Place de Verdun, 69126 Brindas, France","[""#91:52"",""#91:191"",""#93:553"",""#93:1341""]","null","[""#77:300""]","45.7204375","Brindas","4.694831100000001","ChIJ9Yo4ch3u9EcRe0LRNM8J8qA","69126","Place de Verdun","14-place-de-verdun-69126-brindas-france","14"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:652","d","2","Auvergne-Rhône-Alpes","Rhône","FR","23 Rue de la Camille, 69600 Oullins, France","[""#90:871""]","null","[""#74:577""]","45.7134627","Oullins","4.8012815","ChIJv-ibjmnp9EcR6v6wYT5YfGQ","69600","Rue de la Camille","23-rue-de-la-camille-69600-oullins-france","23"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:653","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Le Crozier, 69670 Vaugneray, France","[""#93:55"",""#91:59"",""#90:269""]","null","[""#74:825""]","45.7305021","Vaugneray","4.6539727","EiNMZSBDcm96aWVyLCA2OTY3MCBWYXVnbmVyYXksIEZyYW5jZSIuKiwKFAoSCdm7MIh_8fRHEYx-dGjL2MZLEhQKEgnzPzJSfvH0RxHQGbvkKqsIBA","69670","Le Crozier","le-crozier-69670-vaugneray-france","null"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:654","d","2","Auvergne-Rhône-Alpes","Rhône","FR","348 Rue André Philip, 69007 Lyon, France","null","[""#97:1143""]","null","45.75090669999999","Lyon","4.852145","ChIJ3RhKG2nq9EcRHGXJsov1YWg","69007","Rue André Philip","348-rue-andre-philip-69007-lyon-france","348"
"Address","latitude=d,longitude=d,in_has_address=g","#21:655","d","2","Auvergne-Rhône-Alpes","Rhône","FR","26 Rue Charles Porcher, 69450 Lyon, France","null","null","[""#77:546""]","45.8042476","Lyon","4.834886900000001","ChIJx7ubCtWU9EcRQfZjRKcYbNw","69450","Rue Charles Porcher","26-rue-charles-porcher-69450-lyon-france","26"
"Address","latitude=d,longitude=d,in_drive_from=g","#21:656","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue Gabriel Chevallier, 69009 Lyon, France","[""#92:1144""]","null","null","45.7988896","Lyon","4.826061999999999","Eiw0IFJ1ZSBHYWJyaWVsIENoZXZhbGxpZXIsIDY5MDA5IEx5b24sIEZyYW5jZSIwEi4KFAoSCV8arY0t6_RHEa_9eqm2PzQlEAQqFAoSCSGi35Yt6_RHEVsvUxgeU6Ou","69009","Rue Gabriel Chevallier","4-rue-gabriel-chevallier-69009-lyon-france","4"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:657","d","2","Auvergne-Rhône-Alpes","Rhône","FR","40 Chemin du Brochaillon, 69126 Brindas, France","[""#91:790"",""#90:439"",""#92:1186"",""#92:1206"",""#93:220"",""#90:267"",""#92:998""]","null","[""#77:65"",""#74:310""]","45.7264859","Brindas","4.7041884","Ei80MCBDaGVtaW4gZHUgQnJvY2hhaWxsb24sIDY5MTI2IEJyaW5kYXMsIEZyYW5jZSIwEi4KFAoSCXG6AwsG7vRHERREyzJT1MrrECgqFAoSCU-GOPkF7vRHEb_wYBFMLUl8","69126","Chemin du Brochaillon","40-chemin-du-brochaillon-69126-brindas-france","40"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#21:658","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Bourchanin, 69490 Vindry-sur-Turdine, France","[""#93:63""]","null","[""#76:548""]","45.880673","Vindry-sur-Turdine","4.5174329","EixCb3VyY2hhbmluLCA2OTQ5MCBWaW5kcnktc3VyLVR1cmRpbmUsIEZyYW5jZSIuKiwKFAoSCV2CHjyQYfRHEUNZJPBCgdEaEhQKEgkxV3gzKaBUDRH32UfHlj_9aw","69490","Bourchanin","bourchanin-69490-vindry-sur-turdine-france","null"
"Address","in_drive_from=g,latitude=d,longitude=d,in_drive_to=g,in_has_address=g","#21:659","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue des Écoles, 69670 Vaugneray, France","[""#93:1279"",""#92:1441""]","[""#95:62""]","[""#76:727""]","45.7355435","Vaugneray","4.6594631","ChIJJeHceyny9EcR9-FuNWVZE00","69670","Rue des Écoles","4-rue-des-ecoles-69670-vaugneray-france","4"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:660","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Chemin du Monthus, Messimy, France","[""#90:432""]","null","[""#76:550""]","45.7147679","Messimy","4.668340499999999","EiJDaGVtaW4gZHUgTW9udGh1cywgTWVzc2lteSwgRnJhbmNlIi4qLAoUChIJN_d4hpXx9EcROnHsc70GyLQSFAoSCXEIdkLM8fRHEXAhu-QqqwgE","null","Chemin du Monthus","chemin-du-monthus-messimy-france","null"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:661","d","2","Auvergne-Rhône-Alpes","Rhône","FR","30 Chemin du Chalinel, 69126 Brindas, France","[""#93:797""]","null","[""#75:799""]","45.7296019","Brindas","4.7158701","ChIJFWGfxwru9EcRZubfEZszGa8","69126","Chemin du Chalinel","30-chemin-du-chalinel-69126-brindas-france","30"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:662","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue des Chaponnières, 69670 Vaugneray, France","[""#91:823"",""#93:1189"",""#93:1252""]","null","[]","45.7338106","Vaugneray","4.6589695","ChIJISKs8Cny9EcRTv3nKGjiBYY","69670","Rue des Chaponnières","4-rue-des-chaponnieres-69670-vaugneray-france","4"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#21:663","d","2","Auvergne-Rhône-Alpes","Rhône","FR","36 Rue Centrale, 69290 Craponne, France","[""#92:72"",""#90:168"",""#92:907"",""#93:1269"",""#93:601"",""#93:1021""]","null","[""#77:553"",""#75:649"",""#75:944""]","45.74635869999999","Craponne","4.7186357","ChIJpZGtbert9EcRlJCixTQu33g","69290","Rue Centrale","36-rue-centrale-69290-craponne-france","36"
"Address","latitude=d,longitude=d,in_drive_to=g","#21:664","d","2","Auvergne-Rhône-Alpes","Rhône","FR","117 Rue de Créqui, 69006 Lyon, France","null","[""#94:434""]","null","45.767116","Lyon","4.846487100000001","ChIJ1ZjUHvTq9EcR141YB2icyv0","69006","Rue de Créqui","117-rue-de-crequi-69006-lyon-france","117"
"Address","in_drive_from=g,in_has_address=g,in_drive_to=g,latitude=d,longitude=d","#21:665","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69510 Soucieu-en-Jarrest, France","[""#91:804"",""#90:115"",""#91:122"",""#90:496"",""#92:139"",""#93:157"",""#92:162"",""#93:176"",""#90:1274"",""#93:1081""]","[""#95:112""]","[""#74:803"",""#76:73"",""#74:329"",""#77:92"",""#74:586"",""#75:103"",""#74:847"",""#74:357"",""#74:366"",""#76:866"",""#75:729""]","45.678825","Soucieu-en-Jarrest","4.702643999999999","ChIJd7q8wcPv9EcR4tyyrt-81r8","69510","null","69510-soucieu-en-jarrest-france","null"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:666","d","2","Auvergne-Rhône-Alpes","Rhône","FR","22 Rue Marc Riboud, 69230 Saint-Genis-Laval, France","[""#90:805"",""#93:864"",""#91:569"",""#92:588"",""#91:954""]","null","[""#76:556"",""#76:106"",""#75:399""]","45.69457480000001","Saint-Genis-Laval","4.797791000000001","ChIJE5ADyhjp9EcRA0UlGSoXQCw","69230","Rue Marc Riboud","22-rue-marc-riboud-69230-saint-genis-laval-france","22"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:667","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Allée des Chanterelles, 69110 Sainte-Foy-lès-Lyon, France","[""#90:1164""]","null","[""#77:803""]","45.7370559","Sainte-Foy-lès-Lyon","4.7878234","EjtBbGzDqWUgZGVzIENoYW50ZXJlbGxlcywgNjkxMTAgU2FpbnRlLUZveS1sw6hzLUx5b24sIEZyYW5jZSIuKiwKFAoSCbOedAP66_RHEXA5xinaqrqEEhQKEgkd4IG0-uv0RxEAHbvkKqsIBA","69110","Allée des Chanterelles","allee-des-chanterelles-69110-sainte-foy-les-lyon-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#21:668","d","2","Auvergne-Rhône-Alpes","Rhône","FR","37 Rue d'Arménie, 69003 Lyon, France","[""#93:445""]","null","[""#77:804""]","45.7546951","Lyon","4.852350299999999","ChIJJTBKP2bq9EcRUbd-uRChV-c","69003","Rue d'Arménie","37-rue-darmenie-69003-lyon-france","37"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:669","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Chemin du Torey, 69340 Francheville, France","null","[""#96:1232""]","null","45.74898099999999","Francheville","4.756113","EitDaGVtaW4gZHUgVG9yZXksIDY5MzQwIEZyYW5jaGV2aWxsZSwgRnJhbmNlIi4qLAoUChIJwQnqQUfs9EcRPABOD4buIM0SFAoSCXsKSl4X7PRHEab2JjPN_Aai","69340","Chemin du Torey","chemin-du-torey-69340-francheville-france","null"
"Address","in_drive_from=g,latitude=d,longitude=d","#21:670","d","2","Auvergne-Rhône-Alpes","Rhône","FR","51 Allée Antonin Dumas, 69230 Saint-Genis-Laval, France","[""#93:878""]","null","null","45.6917549","Saint-Genis-Laval","4.8010352","ChIJ0wiigB7p9EcRx1FuPl9M9NQ","69230","Allée Antonin Dumas","51-allee-antonin-dumas-69230-saint-genis-laval-france","51"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#21:671","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Chemin de Crépieux, Caluire-et-Cuire, France","[""#91:451"",""#93:856""]","null","[""#75:559"",""#76:100""]","45.8014638","Caluire-et-Cuire","4.862889799999999","Ei1DaGVtaW4gZGUgQ3LDqXBpZXV4LCBDYWx1aXJlLWV0LUN1aXJlLCBGcmFuY2UiLiosChQKEgkxnEmvTJX0RxE0cPjog7VyqhIUChIJEe9TWczq9EcRcCe75CqrCAQ","null","Chemin de Crépieux","chemin-de-crepieux-caluire-et-cuire-france","null"
"Address","in_drive_to=g,latitude=d,longitude=d","#21:672","d","2","Auvergne-Rhône-Alpes","Rhône","FR","215 Avenue Barthélémy Buyer, 69005 Lyon, France","null","[""#95:447"",""#94:97"",""#97:822""]","null","45.76393299999999","Lyon","4.789408799999999","ChIJl7wUrYHr9EcRPgvO1CLtno8","69005","Avenue Barthélémy Buyer","215-avenue-barthelemy-buyer-69005-lyon-france","215"
